Rank,Marks,max marks,no of candidates,normalized marks,rank ratio,log rank ratio
3201,163,360,180422,0.4527777778,0.01774173881,-1.751003819
3301,161,360,180422,0.4472222222,0.01829599495,-1.737643968
3401,160,360,180422,0.4444444444,0.01885025108,-1.724682861
3501,159,360,180422,0.4416666667,0.01940450721,-1.712097382
3601,158,360,180422,0.4388888889,0.01995876334,-1.699866371
3701,157,360,180422,0.4361111111,0.02051301948,-1.687970408
3801,156,360,180422,0.4333333333,0.02106727561,-1.676391623
3901,155,360,180422,0.4305555556,0.02162153174,-1.665113542
4001,154,360,180422,0.4277777778,0.02217578788,-1.654120941
4101,153,360,180422,0.425,0.02273004401,-1.643399723
4201,152,360,180422,0.4222222222,0.02328430014,-1.632936811
4301,151,360,180422,0.4194444444,0.02383855627,-1.62272005
4401,150,360,180422,0.4166666667,0.02439281241,-1.612738124
4501,149,360,180422,0.4138888889,0.02494706854,-1.60298048
4601,148,360,180422,0.4111111111,0.02550132467,-1.593437259
4701,148,360,180422,0.4111111111,0.02605558081,-1.584099242
4801,147,360,180422,0.4083333333,0.02660983694,-1.574957787
4901,146,360,180422,0.4055555556,0.02716409307,-1.56600479
5001,145,360,180422,0.4027777778,0.0277183492,-1.557232638
5101,144,360,180422,0.4,0.02827260534,-1.548634169
5201,144,360,180422,0.4,0.02882686147,-1.540202639
5301,143,360,180422,0.3972222222,0.0293811176,-1.531931688
5401,142,360,180422,0.3944444444,0.02993537373,-1.523815315
5501,142,360,180422,0.3944444444,0.03048962987,-1.515847848
5601,141,360,180422,0.3916666667,0.031043886,-1.50802392
5701,140,360,180422,0.3888888889,0.03159814213,-1.500338452
5801,140,360,180422,0.3888888889,0.03215239827,-1.492786627
5901,139,360,180422,0.3861111111,0.0327066544,-1.485363878
6001,138,360,180422,0.3833333333,0.03326091053,-1.478065866
6101,138,360,180422,0.3833333333,0.03381516666,-1.470888468
6201,137,360,180422,0.3805555556,0.0343694228,-1.463827761
6301,137,360,180422,0.3805555556,0.03492367893,-1.456880013
6401,136,360,180422,0.3777777778,0.03547793506,-1.450041666
6501,136,360,180422,0.3777777778,0.0360321912,-1.443309327
6601,135,360,180422,0.375,0.03658644733,-1.43667976
6701,135,360,180422,0.375,0.03714070346,-1.430149875
6801,134,360,180422,0.3722222222,0.03769495959,-1.423716718
6901,133,360,180422,0.3694444444,0.03824921573,-1.417377465
7001,133,360,180422,0.3694444444,0.03880347186,-1.411129415
7101,132,360,180422,0.3666666667,0.03935772799,-1.40496998
7201,132,360,180422,0.3666666667,0.03991198413,-1.398896682
7301,131,360,180422,0.3638888889,0.04046624026,-1.392907144
7401,131,360,180422,0.3638888889,0.04102049639,-1.386999089
7501,130,360,180422,0.3611111111,0.04157475252,-1.381170327
7601,130,360,180422,0.3611111111,0.04212900866,-1.37541876
7701,129,360,180422,0.3583333333,0.04268326479,-1.369742369
7801,129,360,180422,0.3583333333,0.04323752092,-1.364139215
7901,128,360,180422,0.3555555556,0.04379177706,-1.358607431
8001,128,360,180422,0.3555555556,0.04434603319,-1.353145222
8101,127,360,180422,0.3527777778,0.04490028932,-1.347750861
8201,127,360,180422,0.3527777778,0.04545454545,-1.342422681
8301,127,360,180422,0.3527777778,0.04600880159,-1.337159079
8401,126,360,180422,0.35,0.04656305772,-1.331958508
8501,126,360,180422,0.35,0.04711731385,-1.326819477
8601,125,360,180422,0.3472222222,0.04767156999,-1.321740545
8701,125,360,180422,0.3472222222,0.04822582612,-1.316720324
8801,124,360,180422,0.3444444444,0.04878008225,-1.311757472
8901,124,360,180422,0.3444444444,0.04933433838,-1.306850692
9001,124,360,180422,0.3444444444,0.04988859452,-1.301998731
9101,123,360,180422,0.3416666667,0.05044285065,-1.297200378
9201,123,360,180422,0.3416666667,0.05099710678,-1.292454462
9301,122,360,180422,0.3388888889,0.05155136292,-1.287759848
9401,122,360,180422,0.3388888889,0.05210561905,-1.28311544
9501,122,360,180422,0.3388888889,0.05265987518,-1.278520175
9601,121,360,180422,0.3361111111,0.05321413131,-1.273973023
9701,121,360,180422,0.3361111111,0.05376838745,-1.269472988
9801,120,360,180422,0.3333333333,0.05432264358,-1.265019104
9901,120,360,180422,0.3333333333,0.05487689971,-1.260610432
10001,120,360,180422,0.3333333333,0.05543115585,-1.256246065
10101,119,360,180422,0.3305555556,0.05598541198,-1.251925122
10201,119,360,180422,0.3305555556,0.05653966811,-1.247646745
10301,119,360,180422,0.3305555556,0.05709392424,-1.243410106
10401,118,360,180422,0.3277777778,0.05764818038,-1.239214396
10501,118,360,180422,0.3277777778,0.05820243651,-1.235058834
10601,117,360,180422,0.325,0.05875669264,-1.230942658
10701,117,360,180422,0.325,0.05931094878,-1.226865129
10801,117,360,180422,0.325,0.05986520491,-1.222825527
10901,116,360,180422,0.3222222222,0.06041946104,-1.218823153
11001,116,360,180422,0.3222222222,0.06097371717,-1.214857328
11101,116,360,180422,0.3222222222,0.06152797331,-1.21092739
11201,115,360,180422,0.3194444444,0.06208222944,-1.207032695
11301,115,360,180422,0.3194444444,0.06263648557,-1.203172618
11401,115,360,180422,0.3194444444,0.06319074171,-1.199346547
11501,114,360,180422,0.3166666667,0.06374499784,-1.195553889
11601,114,360,180422,0.3166666667,0.06429925397,-1.191794066
11701,114,360,180422,0.3166666667,0.0648535101,-1.188066513
11801,113,360,180422,0.3138888889,0.06540776624,-1.184370682
11901,113,360,180422,0.3138888889,0.06596202237,-1.180706038
12001,113,360,180422,0.3138888889,0.0665162785,-1.177072057
12101,112,360,180422,0.3111111111,0.06707053464,-1.173468232
12201,112,360,180422,0.3111111111,0.06762479077,-1.169894066
12301,112,360,180422,0.3111111111,0.0681790469,-1.166349074
12401,111,360,180422,0.3083333333,0.06873330303,-1.162832785
12501,111,360,180422,0.3083333333,0.06928755917,-1.159344738
12601,111,360,180422,0.3083333333,0.0698418153,-1.155884481
12701,111,360,180422,0.3083333333,0.07039607143,-1.152451577
12801,110,360,180422,0.3055555556,0.07095032757,-1.149045595
12901,110,360,180422,0.3055555556,0.0715045837,-1.145666117
13001,110,360,180422,0.3055555556,0.07205883983,-1.142312734
13101,109,360,180422,0.3027777778,0.07261309596,-1.138985046
13201,109,360,180422,0.3027777778,0.0731673521,-1.135682662
13301,109,360,180422,0.3027777778,0.07372160823,-1.132405199
13401,109,360,180422,0.3027777778,0.07427586436,-1.129152286
13501,108,360,180422,0.3,0.0748301205,-1.125923555
13601,108,360,180422,0.3,0.07538437663,-1.122718652
13701,108,360,180422,0.3,0.07593863276,-1.119537226
13801,107,360,180422,0.2972222222,0.07649288889,-1.116378937
13901,107,360,180422,0.2972222222,0.07704714503,-1.113243449
14001,107,360,180422,0.2972222222,0.07760140116,-1.110130437
14101,107,360,180422,0.2972222222,0.07815565729,-1.10703958
14201,106,360,180422,0.2944444444,0.07870991343,-1.103970565
14301,106,360,180422,0.2944444444,0.07926416956,-1.100923086
14401,106,360,180422,0.2944444444,0.07981842569,-1.097896842
14501,106,360,180422,0.2944444444,0.08037268182,-1.09489154
14601,105,360,180422,0.2916666667,0.08092693796,-1.091906892
14701,105,360,180422,0.2916666667,0.08148119409,-1.088942615
14801,105,360,180422,0.2916666667,0.08203545022,-1.085998434
14901,105,360,180422,0.2916666667,0.08258970636,-1.083074078
15001,104,360,180422,0.2888888889,0.08314396249,-1.080169282
15101,104,360,180422,0.2888888889,0.08369821862,-1.077283785
15201,104,360,180422,0.2888888889,0.08425247475,-1.074417334
15301,104,360,180422,0.2888888889,0.08480673089,-1.071569678
15401,103,360,180422,0.2861111111,0.08536098702,-1.068740572
15501,103,360,180422,0.2861111111,0.08591524315,-1.065929776
15601,103,360,180422,0.2861111111,0.08646949929,-1.063137056
15701,102,360,180422,0.2833333333,0.08702375542,-1.060362179
15801,102,360,180422,0.2833333333,0.08757801155,-1.05760492
15901,102,360,180422,0.2833333333,0.08813226768,-1.054865055
16001,102,360,180422,0.2833333333,0.08868652382,-1.052142368
16101,102,360,180422,0.2833333333,0.08924077995,-1.049436643
16201,101,360,180422,0.2805555556,0.08979503608,-1.046747671
16301,101,360,180422,0.2805555556,0.09034929221,-1.044075245
16401,101,360,180422,0.2805555556,0.09090354835,-1.041419164
16501,101,360,180422,0.2805555556,0.09145780448,-1.038779228
16601,100,360,180422,0.2777777778,0.09201206061,-1.036155243
16701,100,360,180422,0.2777777778,0.09256631675,-1.033547017
16801,100,360,180422,0.2777777778,0.09312057288,-1.030954361
16901,100,360,180422,0.2777777778,0.09367482901,-1.028377091
17001,100,360,180422,0.2777777778,0.09422908514,-1.025815025
17101,99,360,180422,0.275,0.09478334128,-1.023267986
17201,99,360,180422,0.275,0.09533759741,-1.020735797
17301,99,360,180422,0.275,0.09589185354,-1.018218287
17401,99,360,180422,0.275,0.09644610968,-1.015715286
17501,99,360,180422,0.275,0.09700036581,-1.013226628
17601,98,360,180422,0.2722222222,0.09755462194,-1.01075215
17701,98,360,180422,0.2722222222,0.09810887807,-1.008291691
17801,98,360,180422,0.2722222222,0.09866313421,-1.005845093
17901,98,360,180422,0.2722222222,0.09921739034,-1.0034122
18001,98,360,180422,0.2722222222,0.09977164647,-1.000992861
18101,97,360,180422,0.2694444444,0.1003259026,-0.9985869243
18201,97,360,180422,0.2694444444,0.1008801587,-0.9961942431
18301,97,360,180422,0.2694444444,0.1014344149,-0.9938146717
18401,97,360,180422,0.2694444444,0.101988671,-0.9914480674
18501,97,360,180422,0.2694444444,0.1025429271,-0.9890942896
18601,96,360,180422,0.2666666667,0.1030971833,-0.9867532
18701,96,360,180422,0.2666666667,0.1036514394,-0.9844246625
18801,96,360,180422,0.2666666667,0.1042056955,-0.9821085433
18901,96,360,180422,0.2666666667,0.1047599517,-0.9798047106
19001,96,360,180422,0.2666666667,0.1053142078,-0.9775130348
19101,95,360,180422,0.2638888889,0.1058684639,-0.9752333881
19201,95,360,180422,0.2638888889,0.1064227201,-0.9729656451
19301,95,360,180422,0.2638888889,0.1069769762,-0.970709682
19501,95,360,180422,0.2638888889,0.1080854885,-0.9662326104
19601,94,360,180422,0.2611111111,0.1086397446,-0.964011264
19701,94,360,180422,0.2611111111,0.1091940007,-0.9618012217
19801,94,360,180422,0.2611111111,0.1097482569,-0.9596023689
19901,94,360,180422,0.2611111111,0.110302513,-0.957414593
20001,94,360,180422,0.2611111111,0.1108567691,-0.9552377829
20101,94,360,180422,0.2611111111,0.1114110253,-0.9530718291
20201,93,360,180422,0.2583333333,0.1119652814,-0.9509166241
20301,93,360,180422,0.2583333333,0.1125195375,-0.9487720615
20401,93,360,180422,0.2583333333,0.1130737937,-0.9466380369
20501,93,360,180422,0.2583333333,0.1136280498,-0.9445144471
20601,93,360,180422,0.2583333333,0.1141823059,-0.9424011906
20701,92,360,180422,0.2555555556,0.1147365621,-0.9402981674
20801,92,360,180422,0.2555555556,0.1152908182,-0.9382052787
20901,92,360,180422,0.2555555556,0.1158450743,-0.9361224275
21001,92,360,180422,0.2555555556,0.1163993305,-0.9340495178
21101,92,360,180422,0.2555555556,0.1169535866,-0.9319864552
21201,92,360,180422,0.2555555556,0.1175078427,-0.9299331467
21301,91,360,180422,0.2527777778,0.1180620989,-0.9278895003
21401,91,360,180422,0.2527777778,0.118616355,-0.9258554257
21501,91,360,180422,0.2527777778,0.1191706111,-0.9238308335
21601,91,360,180422,0.2527777778,0.1197248673,-0.9218156358
21701,91,360,180422,0.2527777778,0.1202791234,-0.9198097458
21801,91,360,180422,0.2527777778,0.1208333795,-0.9178130778
21901,90,360,180422,0.25,0.1213876357,-0.9158255475
22001,90,360,180422,0.25,0.1219418918,-0.9138470717
22101,90,360,180422,0.25,0.1224961479,-0.9118775681
22201,90,360,180422,0.25,0.1230504041,-0.9099169559
22301,90,360,180422,0.25,0.1236046602,-0.907965155
22401,90,360,180422,0.25,0.1241589163,-0.9060220867
22501,89,360,180422,0.2472222222,0.1247131725,-0.9040876731
22601,89,360,180422,0.2472222222,0.1252674286,-0.9021618374
22701,89,360,180422,0.2472222222,0.1258216847,-0.900244504
22801,89,360,180422,0.2472222222,0.1263759408,-0.8983355981
22901,89,360,180422,0.2472222222,0.126930197,-0.896435046
23001,89,360,180422,0.2472222222,0.1274844531,-0.8945427747
23101,88,360,180422,0.2444444444,0.1280387092,-0.8926587126
23201,88,360,180422,0.2444444444,0.1285929654,-0.8907827886
23301,88,360,180422,0.2444444444,0.1291472215,-0.8889149328
23401,88,360,180422,0.2444444444,0.1297014776,-0.8870550761
23501,88,360,180422,0.2444444444,0.1302557338,-0.8852031502
23601,88,360,180422,0.2444444444,0.1308099899,-0.8833590878
23701,87,360,180422,0.2416666667,0.131364246,-0.8815228224
23801,87,360,180422,0.2416666667,0.1319185022,-0.8796942884
23901,87,360,180422,0.2416666667,0.1324727583,-0.8778734208
24001,87,360,180422,0.2416666667,0.1330270144,-0.8760601558
24101,87,360,180422,0.2416666667,0.1335812706,-0.87425443
24201,87,360,180422,0.2416666667,0.1341355267,-0.8724561811
24301,86,360,180422,0.2388888889,0.1346897828,-0.8706653473
24401,86,360,180422,0.2388888889,0.135244039,-0.8688818678
24501,86,360,180422,0.2388888889,0.1357982951,-0.8671056824
24601,86,360,180422,0.2388888889,0.1363525512,-0.8653367317
24701,86,360,180422,0.2388888889,0.1369068074,-0.863574957
24801,86,360,180422,0.2388888889,0.1374610635,-0.8618203004
24901,86,360,180422,0.2388888889,0.1380153196,-0.8600727044
25001,85,360,180422,0.2361111111,0.1385695758,-0.8583321126
25101,85,360,180422,0.2361111111,0.1391238319,-0.856598469
25201,85,360,180422,0.2361111111,0.139678088,-0.8548717184
25301,85,360,180422,0.2361111111,0.1402323442,-0.8531518061
25401,85,360,180422,0.2361111111,0.1407866003,-0.8514386782
25501,85,360,180422,0.2361111111,0.1413408564,-0.8497322815
25601,85,360,180422,0.2361111111,0.1418951126,-0.8480325631
25701,84,360,180422,0.2333333333,0.1424493687,-0.8463394711
25801,84,360,180422,0.2333333333,0.1430036248,-0.844652954
25901,84,360,180422,0.2333333333,0.143557881,-0.8429729608
26001,84,360,180422,0.2333333333,0.1441121371,-0.8412994414
26101,84,360,180422,0.2333333333,0.1446663932,-0.8396323461
26201,84,360,180422,0.2333333333,0.1452206494,-0.8379716256
26301,83,360,180422,0.2305555556,0.1457749055,-0.8363172314
26401,83,360,180422,0.2305555556,0.1463291616,-0.8346691156
26501,83,360,180422,0.2305555556,0.1468834178,-0.8330272306
26601,83,360,180422,0.2305555556,0.1474376739,-0.8313915295
26701,83,360,180422,0.2305555556,0.14799193,-0.8297619659
26801,83,360,180422,0.2305555556,0.1485461862,-0.828138494
26901,83,360,180422,0.2305555556,0.1491004423,-0.8265210682
27001,82,360,180422,0.2277777778,0.1496546984,-0.8249096439
27101,82,360,180422,0.2277777778,0.1502089546,-0.8233041765
27201,82,360,180422,0.2277777778,0.1507632107,-0.8217046223
27301,82,360,180422,0.2277777778,0.1513174668,-0.8201109377
27401,82,360,180422,0.2277777778,0.151871723,-0.81852308
27501,82,360,180422,0.2277777778,0.1524259791,-0.8169410066
27601,82,360,180422,0.2277777778,0.1529802352,-0.8153646756
27701,81,360,180422,0.225,0.1535344914,-0.8137940454
27801,81,360,180422,0.225,0.1540887475,-0.812229075
27901,81,360,180422,0.225,0.1546430036,-0.8106697236
28001,81,360,180422,0.225,0.1551972598,-0.8091159511
28101,81,360,180422,0.225,0.1557515159,-0.8075677178
28201,81,360,180422,0.225,0.156305772,-0.8060249842
28301,81,360,180422,0.225,0.1568600282,-0.8044877114
28402,80,360,180422,0.2222222222,0.1574198269,-0.8029405696
28501,80,360,180422,0.2222222222,0.1579685404,-0.8014293946
28601,80,360,180422,0.2222222222,0.1585227966,-0.7999082747
28701,80,360,180422,0.2222222222,0.1590770527,-0.798392464
28801,80,360,180422,0.2222222222,0.1596313088,-0.7968819256
28901,80,360,180422,0.2222222222,0.160185565,-0.7953766227
29001,80,360,180422,0.2222222222,0.1607398211,-0.7938765194
29101,80,360,180422,0.2222222222,0.1612940772,-0.7923815798
29201,79,360,180422,0.2194444444,0.1618483334,-0.7908917684
29301,79,360,180422,0.2194444444,0.1624025895,-0.7894070503
29401,79,360,180422,0.2194444444,0.1629568456,-0.7879273906
29501,79,360,180422,0.2194444444,0.1635111018,-0.7864527551
29601,79,360,180422,0.2194444444,0.1640653579,-0.7849831098
29701,79,360,180422,0.2194444444,0.164619614,-0.7835184209
29801,79,360,180422,0.2194444444,0.1651738701,-0.7820586552
29901,78,360,180422,0.2166666667,0.1657281263,-0.7806037797
30001,78,360,180422,0.2166666667,0.1662823824,-0.7791537618
30101,78,360,180422,0.2166666667,0.1668366385,-0.777708569
30201,78,360,180422,0.2166666667,0.1673908947,-0.7762681694
30301,78,360,180422,0.2166666667,0.1679451508,-0.7748325313
30401,78,360,180422,0.2166666667,0.1684994069,-0.7734016233
30501,78,360,180422,0.2166666667,0.1690536631,-0.7719754144
30601,77,360,180422,0.2138888889,0.1696079192,-0.7705538738
30701,77,360,180422,0.2138888889,0.1701621753,-0.7691369711
30801,77,360,180422,0.2138888889,0.1707164315,-0.767724676
30901,77,360,180422,0.2138888889,0.1712706876,-0.7663169587
31001,77,360,180422,0.2138888889,0.1718249437,-0.7649137896
31101,77,360,180422,0.2138888889,0.1723791999,-0.7635151395
31201,77,360,180422,0.2138888889,0.172933456,-0.7621209792
31301,77,360,180422,0.2138888889,0.1734877121,-0.7607312802
31401,76,360,180422,0.2111111111,0.1740419683,-0.7593460138
31501,76,360,180422,0.2111111111,0.1745962244,-0.757965152
31601,76,360,180422,0.2111111111,0.1751504805,-0.7565886668
31701,76,360,180422,0.2111111111,0.1757047367,-0.7552165306
31801,76,360,180422,0.2111111111,0.1762589928,-0.7538487159
31901,76,360,180422,0.2111111111,0.1768132489,-0.7524851956
32001,76,360,180422,0.2111111111,0.1773675051,-0.7511259429
32101,76,360,180422,0.2111111111,0.1779217612,-0.7497709311
32201,75,360,180422,0.2083333333,0.1784760173,-0.7484201338
32301,75,360,180422,0.2083333333,0.1790302735,-0.7470735249
32401,75,360,180422,0.2083333333,0.1795845296,-0.7457310786
32501,75,360,180422,0.2083333333,0.1801387857,-0.744392769
32601,75,360,180422,0.2083333333,0.1806930419,-0.7430585709
